idr_name,NAME,"GO:0005654,nucleoplasm","GO:0005730,nucleolus","GO:0005739,mitochondrion","GO:0005740,mitochondrial envelope","GO:0005741,mitochondrial outer membrane","GO:0005758,mitochondrial intermembrane space","GO:0031966,mitochondrial membrane","GO:0035556,intracellular signal transduction","GO:0051646,mitochondrion localization","GO:0051654,establishment of mitochondrion localization","GO:0098573,intrinsic component of mitochondrial membrane","GO:0098798,mitochondrial protein complex","GO:0098799,outer mitochondrial membrane protein complex"
YKL185W_idr_10,ASH1,0,0,0,0,0,0,0,0,0,0,0,0,0
YKL185W_idr_5,ASH1,0,0,0,0,0,0,0,0,0,0,0,0,0
YKL185W_idr_6,ASH1,0,0,0,0,0,0,0,0,0,0,0,0,0
YKL185W_idr_8,ASH1,0,0,0,0,0,0,0,0,0,0,0,0,0
YKL188C_idr_1,PXA2,0,0,0,0,0,0,0,0,0,0,0,0,0
YKL189W_idr_2,HYM1,0,0,0,0,0,0,0,0,0,0,0,0,0
YKL191W_idr_1,DPH2,0,0,0,0,0,0,0,0,0,0,0,0,0
YKL192C_idr_1,ACP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YKL195W_idr_3,MIA40,0,0,1,0,0,1,0,0,0,0,1,0,0
YKL195W_idr_4,MIA40,0,0,1,0,0,1,0,0,0,0,1,0,0
YKL197C_idr_7,PEX1,0,0,0,0,0,0,0,0,0,0,0,0,0
YKL198C_idr_1,PTK1,0,0,0,0,0,0,0,1,0,0,0,0,0
YKL198C_idr_2,PTK1,0,0,0,0,0,0,0,1,0,0,0,0,0
YKL201C_idr_1,MNN4,0,0,0,0,0,0,0,0,0,0,0,0,0
YKL201C_idr_10,MNN4,0,0,0,0,0,0,0,0,0,0,0,0,0
YKL203C_idr_1,TOR2,0,0,1,0,0,0,0,1,0,0,0,0,0
YKL203C_idr_22,TOR2,0,0,1,0,0,0,0,1,0,0,0,0,0
YKL203C_idr_31,TOR2,0,0,1,0,0,0,0,1,0,0,0,0,0
YKL203C_idr_32,TOR2,0,0,1,0,0,0,0,1,0,0,0,0,0
YKL203C_idr_9,TOR2,0,0,1,0,0,0,0,1,0,0,0,0,0
YKL204W_idr_1,EAP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YKL204W_idr_3,EAP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YKL204W_idr_5,EAP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YKL209C_idr_7,STE6,0,0,0,0,0,0,0,0,0,0,0,0,0
YKL214C_idr_2,YRA2,0,0,0,0,0,0,0,0,0,0,0,0,0
YKL214C_idr_3,YRA2,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR001C_idr_4,VPS1,0,0,1,0,1,0,1,0,0,0,0,0,0
YKR002W_idr_3,PAP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR002W_idr_4,PAP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR003W_idr_1,OSH6,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR008W_idr_1,RSC4,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR008W_idr_2,RSC4,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR008W_idr_3,RSC4,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR010C_idr_10,TOF2,0,1,1,0,0,0,0,0,0,0,0,0,0
YKR010C_idr_11,TOF2,0,1,1,0,0,0,0,0,0,0,0,0,0
YKR010C_idr_12,TOF2,0,1,1,0,0,0,0,0,0,0,0,0,0
YKR010C_idr_16,TOF2,0,1,1,0,0,0,0,0,0,0,0,0,0
YKR010C_idr_4,TOF2,0,1,1,0,0,0,0,0,0,0,0,0,0
YKR013W_idr_3,PRY2,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR014C_idr_3,YPT52,0,0,0,0,0,0,0,1,0,0,0,0,0
YKR016W_idr_1,MIC60,0,0,1,0,0,0,1,0,0,0,0,1,0
YKR016W_idr_2,MIC60,0,0,1,0,0,0,1,0,0,0,0,1,0
YKR017C_idr_1,HEL1,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR018C_idr_2,,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR018C_idr_4,,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR019C_idr_4,IRS4,0,0,1,0,0,0,0,1,0,0,0,0,0
YKR019C_idr_6,IRS4,0,0,1,0,0,0,0,1,0,0,0,0,0
YKR019C_idr_9,IRS4,0,0,1,0,0,0,0,1,0,0,0,0,0
YKR020W_idr_2,VPS51,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR021W_idr_3,ALY1,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR021W_idr_7,ALY1,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR022C_idr_1,NTR2,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR023W_idr_11,RQT4,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR023W_idr_4,RQT4,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR023W_idr_6,RQT4,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR023W_idr_7,RQT4,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR024C_idr_1,DBP7,0,1,0,0,0,0,0,0,0,0,0,0,0
YKR024C_idr_6,DBP7,0,1,0,0,0,0,0,0,0,0,0,0,0
YKR024C_idr_7,DBP7,0,1,0,0,0,0,0,0,0,0,0,0,0
YKR025W_idr_1,RPC37,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR027W_idr_1,BCH2,0,0,1,0,0,0,0,0,0,0,0,0,0
YKR027W_idr_3,BCH2,0,0,1,0,0,0,0,0,0,0,0,0,0
YKR028W_idr_3,SAP190,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR028W_idr_5,SAP190,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR028W_idr_8,SAP190,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR028W_idr_9,SAP190,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR029C_idr_1,SET3,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR029C_idr_2,SET3,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR029C_idr_8,SET3,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR030W_idr_1,GMH1,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR031C_idr_10,SPO14,0,0,0,0,0,0,0,1,0,0,0,0,0
YKR031C_idr_11,SPO14,0,0,0,0,0,0,0,1,0,0,0,0,0
YKR031C_idr_12,SPO14,0,0,0,0,0,0,0,1,0,0,0,0,0
YKR031C_idr_14,SPO14,0,0,0,0,0,0,0,1,0,0,0,0,0
YKR031C_idr_15,SPO14,0,0,0,0,0,0,0,1,0,0,0,0,0
YKR031C_idr_6,SPO14,0,0,0,0,0,0,0,1,0,0,0,0,0
YKR031C_idr_8,SPO14,0,0,0,0,0,0,0,1,0,0,0,0,0
YKR031C_idr_9,SPO14,0,0,0,0,0,0,0,1,0,0,0,0,0
YKR034W_idr_2,DAL80,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR039W_idr_1,GAP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR042W_idr_1,UTH1,0,0,0,0,1,0,1,0,0,0,0,0,0
YKR042W_idr_2,UTH1,0,0,0,0,1,0,1,0,0,0,0,0,0
YKR044W_idr_1,UIP5,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR045C_idr_2,,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR048C_idr_1,NAP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR048C_idr_6,NAP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR050W_idr_2,TRK2,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR050W_idr_3,TRK2,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR050W_idr_4,TRK2,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR051W_idr_3,HFL1,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR053C_idr_1,YSR3,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR054C_idr_1,DYN1,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR054C_idr_33,DYN1,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR055W_idr_1,RHO4,0,0,0,0,0,0,0,1,0,0,0,0,0
YKR055W_idr_3,RHO4,0,0,0,0,0,0,0,1,0,0,0,0,0
YKR056W_idr_3,TRM2,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR058W_idr_2,GLG1,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR061W_idr_1,KTR2,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR062W_idr_3,TFA2,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR063C_idr_2,LAS1,0,1,1,0,0,0,0,0,0,0,0,0,0
YKR064W_idr_6,OAF3,0,0,1,0,0,0,0,0,0,0,0,0,0
YKR064W_idr_8,OAF3,0,0,1,0,0,0,0,0,0,0,0,0,0
YKR064W_idr_9,OAF3,0,0,1,0,0,0,0,0,0,0,0,0,0
YKR065C_idr_1,PAM17,0,0,1,0,0,0,1,0,0,0,0,1,0
YKR066C_idr_1,CCP1,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR067W_idr_2,GPT2,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR067W_idr_3,GPT2,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR071C_idr_2,DRE2,0,0,0,0,0,1,0,0,0,0,0,0,0
YKR072C_idr_1,SIS2,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR072C_idr_5,SIS2,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR075C_idr_3,,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR075C_idr_7,,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR077W_idr_1,MSA2,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR077W_idr_3,MSA2,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR078W_idr_1,,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR078W_idr_4,,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR078W_idr_5,,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR081C_idr_2,RPF2,0,1,0,0,0,0,0,0,0,0,0,0,0
YKR082W_idr_1,NUP133,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR084C_idr_3,HBS1,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR086W_idr_15,PRP16,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR086W_idr_3,PRP16,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR089C_idr_2,TGL4,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR089C_idr_5,TGL4,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR089C_idr_9,TGL4,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR090W_idr_3,PXL1,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR091W_idr_6,SRL3,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR091W_idr_8,SRL3,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR091W_idr_9,SRL3,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR092C_idr_1,SRP40,0,1,0,0,0,0,0,0,0,0,0,0,0
YKR093W_idr_1,PTR2,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR093W_idr_2,PTR2,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR095W_idr_13,MLP1,1,0,0,0,0,0,0,0,0,0,0,0,0
YKR095W_idr_16,MLP1,1,0,0,0,0,0,0,0,0,0,0,0,0
YKR095W_idr_18,MLP1,1,0,0,0,0,0,0,0,0,0,0,0,0
YKR095W_idr_22,MLP1,1,0,0,0,0,0,0,0,0,0,0,0,0
YKR095W_idr_23,MLP1,1,0,0,0,0,0,0,0,0,0,0,0,0
YKR095W_idr_28,MLP1,1,0,0,0,0,0,0,0,0,0,0,0,0
YKR095W_idr_3,MLP1,1,0,0,0,0,0,0,0,0,0,0,0,0
YKR095W_idr_30,MLP1,1,0,0,0,0,0,0,0,0,0,0,0,0
YKR095W_idr_32,MLP1,1,0,0,0,0,0,0,0,0,0,0,0,0
YKR095W_idr_39,MLP1,1,0,0,0,0,0,0,0,0,0,0,0,0
YKR095W_idr_47,MLP1,1,0,0,0,0,0,0,0,0,0,0,0,0
YKR095W_idr_62,MLP1,1,0,0,0,0,0,0,0,0,0,0,0,0
YKR095W_idr_63,MLP1,1,0,0,0,0,0,0,0,0,0,0,0,0
YKR095W_idr_64,MLP1,1,0,0,0,0,0,0,0,0,0,0,0,0
YKR095W_idr_66,MLP1,1,0,0,0,0,0,0,0,0,0,0,0,0
YKR095W_idr_67,MLP1,1,0,0,0,0,0,0,0,0,0,0,0,0
YKR095W_idr_69,MLP1,1,0,0,0,0,0,0,0,0,0,0,0,0
YKR096W_idr_1,ESL2,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR096W_idr_14,ESL2,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR096W_idr_3,ESL2,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR096W_idr_6,ESL2,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR098C_idr_2,UBP11,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR099W_idr_3,BAS1,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR099W_idr_4,BAS1,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR099W_idr_5,BAS1,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR100C_idr_5,SKG1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLL001W_idr_5,DNM1,0,0,1,0,1,0,1,0,1,0,0,0,0
YLL001W_idr_6,DNM1,0,0,1,0,1,0,1,0,1,0,0,0,0
YLL002W_idr_5,RTT109,0,0,0,0,0,0,0,0,0,0,0,0,0
YLL003W_idr_1,SFI1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLL003W_idr_2,SFI1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLL003W_idr_7,SFI1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLL004W_idr_1,ORC3,0,0,0,0,0,0,0,0,0,0,0,0,0
YLL005C_idr_8,SPO75,0,0,0,0,0,0,0,0,0,0,0,0,0
YLL007C_idr_5,LMO1,0,0,1,0,0,0,0,1,0,0,0,0,0
YLL008W_idr_3,DRS1,0,1,0,0,0,0,0,0,0,0,0,0,0
YLL008W_idr_6,DRS1,0,1,0,0,0,0,0,0,0,0,0,0,0
YLL008W_idr_9,DRS1,0,1,0,0,0,0,0,0,0,0,0,0,0
YLL010C_idr_1,PSR1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLL012W_idr_2,YEH1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLL013C_idr_1,PUF3,0,0,0,0,0,0,0,0,1,0,0,0,0
YLL015W_idr_17,BPT1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLL018C_idr_1,DPS1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLL019C_idr_1,KNS1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLL021W_idr_5,SPA2,0,0,0,0,0,0,0,0,0,0,0,0,0
YLL021W_idr_9,SPA2,0,0,0,0,0,0,0,0,0,0,0,0,0
YLL022C_idr_4,HIF1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLL022C_idr_7,HIF1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLL024C_idr_4,SSA2,0,0,0,0,0,0,0,0,0,0,0,0,0
YLL026W_idr_3,HSP104,0,0,0,0,0,0,0,0,0,0,0,0,0
YLL027W_idr_4,ISA1,0,0,1,0,0,0,0,0,0,0,0,0,0
YLL028W_idr_1,TPO1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLL029W_idr_1,FRA1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLL031C_idr_2,GPI13,0,0,0,0,0,0,0,0,0,0,0,0,0
YLL032C_idr_8,,0,0,0,0,0,0,0,0,0,0,0,0,0
YLL034C_idr_10,RIX7,0,1,0,0,0,0,0,0,0,0,0,0,0
YLL034C_idr_12,RIX7,0,1,0,0,0,0,0,0,0,0,0,0,0
YLL034C_idr_13,RIX7,0,1,0,0,0,0,0,0,0,0,0,0,0
YLL035W_idr_1,GRC3,0,0,0,0,0,0,0,0,0,0,0,0,0
YLL038C_idr_2,ENT4,0,0,0,0,0,0,0,0,0,0,0,0,0
YLL040C_idr_13,VPS13,0,0,1,0,0,0,0,0,0,0,0,0,0
YLL040C_idr_19,VPS13,0,0,1,0,0,0,0,0,0,0,0,0,0
YLL040C_idr_25,VPS13,0,0,1,0,0,0,0,0,0,0,0,0,0
YLL040C_idr_26,VPS13,0,0,1,0,0,0,0,0,0,0,0,0,0
YLL040C_idr_29,VPS13,0,0,1,0,0,0,0,0,0,0,0,0,0
YLL040C_idr_30,VPS13,0,0,1,0,0,0,0,0,0,0,0,0,0
YLL040C_idr_5,VPS13,0,0,1,0,0,0,0,0,0,0,0,0,0
YLL040C_idr_57,VPS13,0,0,1,0,0,0,0,0,0,0,0,0,0
YLL040C_idr_59,VPS13,0,0,1,0,0,0,0,0,0,0,0,0,0
YLL043W_idr_1,FPS1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLL043W_idr_3,FPS1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLL043W_idr_4,FPS1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLL043W_idr_6,FPS1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLL048C_idr_15,YBT1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLL048C_idr_17,YBT1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLL048C_idr_4,YBT1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR001C_idr_3,,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR002C_idr_1,NOC3,1,1,0,0,0,0,0,0,0,0,0,0,0
YLR002C_idr_2,NOC3,1,1,0,0,0,0,0,0,0,0,0,0,0
YLR002C_idr_3,NOC3,1,1,0,0,0,0,0,0,0,0,0,0,0
YLR003C_idr_2,CMS1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR004C_idr_1,THI73,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR005W_idr_1,SSL1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR006C_idr_10,SSK1,0,0,0,0,0,0,0,1,0,0,0,0,0
YLR009W_idr_2,RLP24,0,1,0,0,0,0,0,0,0,0,0,0,0
YLR014C_idr_5,PPR1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR015W_idr_3,BRE2,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR015W_idr_4,BRE2,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR018C_idr_1,POM34,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR019W_idr_1,PSR2,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR023C_idr_2,IZH3,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR023C_idr_5,IZH3,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR024C_idr_16,UBR2,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR024C_idr_17,UBR2,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR024C_idr_19,UBR2,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR024C_idr_21,UBR2,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR025W_idr_2,SNF7,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR026C_idr_4,SED5,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR032W_idr_1,RAD5,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR032W_idr_10,RAD5,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR032W_idr_13,RAD5,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR032W_idr_2,RAD5,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR032W_idr_3,RAD5,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR032W_idr_7,RAD5,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR033W_idr_3,RSC58,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR035C_idr_1,MLH2,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR039C_idr_7,RIC1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR045C_idr_2,STU2,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR045C_idr_3,STU2,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR045C_idr_6,STU2,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR047C_idr_3,FRE8,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR048W_idr_2,RPS0B,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR049C_idr_2,MLO50,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR051C_idr_1,FCF2,0,1,0,0,0,0,0,0,0,0,0,0,0
YLR054C_idr_11,OSW2,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR054C_idr_8,OSW2,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR055C_idr_1,SPT8,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR056W_idr_3,ERG3,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR059C_idr_1,REX2,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR069C_idr_1,MEF1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR071C_idr_1,RGR1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR072W_idr_1,LAM6,0,0,1,0,0,0,0,0,0,0,0,0,0
YLR072W_idr_2,LAM6,0,0,1,0,0,0,0,0,0,0,0,0,0
YLR072W_idr_3,LAM6,0,0,1,0,0,0,0,0,0,0,0,0,0
YLR078C_idr_3,BOS1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR079W_idr_1,SIC1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR084C_idr_11,RAX2,0,0,1,0,0,0,0,0,0,0,0,0,0
YLR086W_idr_1,SMC4,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR087C_idr_1,CSF1,0,0,1,0,0,0,0,0,0,0,0,0,0
YLR087C_idr_17,CSF1,0,0,1,0,0,0,0,0,0,0,0,0,0
YLR087C_idr_2,CSF1,0,0,1,0,0,0,0,0,0,0,0,0,0
YLR087C_idr_34,CSF1,0,0,1,0,0,0,0,0,0,0,0,0,0
YLR087C_idr_42,CSF1,0,0,1,0,0,0,0,0,0,0,0,0,0
YLR087C_idr_49,CSF1,0,0,1,0,0,0,0,0,0,0,0,0,0
YLR087C_idr_5,CSF1,0,0,1,0,0,0,0,0,0,0,0,0,0
YLR087C_idr_54,CSF1,0,0,1,0,0,0,0,0,0,0,0,0,0
YLR087C_idr_63,CSF1,0,0,1,0,0,0,0,0,0,0,0,0,0
YLR088W_idr_1,GAA1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR089C_idr_4,ALT1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR090W_idr_7,XDJ1,0,0,1,0,0,0,0,0,0,0,1,0,0
YLR092W_idr_1,SUL2,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR092W_idr_5,SUL2,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR095C_idr_5,IOC2,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR095C_idr_6,IOC2,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR096W_idr_1,KIN2,0,0,0,0,0,0,0,1,0,0,0,0,0
YLR096W_idr_4,KIN2,0,0,0,0,0,0,0,1,0,0,0,0,0
YLR096W_idr_6,KIN2,0,0,0,0,0,0,0,1,0,0,0,0,0
YLR098C_idr_1,CHA4,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR098C_idr_2,CHA4,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR098C_idr_3,CHA4,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR099W-A_idr_1,MIM2,0,0,0,0,0,0,0,0,0,0,1,0,0
YLR103C_idr_6,CDC45,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR103C_idr_7,CDC45,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR105C_idr_8,SEN2,0,0,1,0,1,0,1,0,0,0,0,0,0
YLR106C_idr_100,REA1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR106C_idr_32,REA1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR106C_idr_33,REA1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR106C_idr_40,REA1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR106C_idr_43,REA1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR106C_idr_44,REA1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR106C_idr_46,REA1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR106C_idr_71,REA1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR106C_idr_73,REA1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR106C_idr_74,REA1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR106C_idr_76,REA1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR106C_idr_80,REA1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR106C_idr_88,REA1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR106C_idr_94,REA1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR106C_idr_96,REA1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR110C_idr_2,CCW12,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR113W_idr_2,HOG1,0,0,0,0,0,0,0,1,0,0,0,0,0
YLR114C_idr_5,AVL9,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR115W_idr_2,CFT2,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR115W_idr_3,CFT2,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR116W_idr_4,MSL5,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR120C_idr_3,YPS1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR127C_idr_4,APC2,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR130C_idr_4,ZRT2,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR131C_idr_7,ACE2,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR131C_idr_8,ACE2,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR132C_idr_1,USB1,0,0,1,0,0,0,0,0,0,0,0,0,0
YLR133W_idr_1,CKI1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR133W_idr_4,CKI1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR135W_idr_11,SLX4,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR135W_idr_6,SLX4,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR135W_idr_9,SLX4,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR136C_idr_3,TIS11,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR138W_idr_7,NHA1,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR139C_idr_1,SLS1,0,0,1,0,0,0,1,0,0,0,0,0,0
YLR139C_idr_2,SLS1,0,0,1,0,0,0,1,0,0,0,0,0,0
YLR142W_idr_1,PUT1,0,0,1,0,0,0,0,0,0,0,0,0,0
YLR144C_idr_1,ACF2,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR145W_idr_6,RMP1,0,1,0,0,0,0,0,0,0,0,0,0,0
YLR149C_idr_5,,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR149C_idr_7,,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR149C_idr_8,,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR150W_idr_10,STM1,0,0,0,0,0,0,0,1,0,0,0,0,0
